sample_id;E-301 Температура;90-100;100-110;60-70;110-120;пропан;н-бутан;140-150;и-бутан;и-пентан;н-пентан;Метан+этан из жидкости в Е-301;K-301 Темп-ра в хол. зоне;40-50;50-60;K-301 Температура верха
ПРОБА 12;77.26431613898;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.94;4.89;1.97446633364111;3.857;2.89;2.71;0.0699393785960506;142.99981995456;0.348863075347693;0.128034046501748;91.3338379601381
ПРОБА 13;76.9146077575259;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;10.04;4.89;1.97446633364111;3.857;2.89;2.71;0.0699458245129657;142.999018749715;0.348863075347693;0.128034046501748;91.1472741279936
ПРОБА 14;76.9235366811614;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.94;4.89;1.97446633364111;3.957;2.89;2.71;0.0700094768438356;143.017964897456;0.348863075347693;0.128034046501748;91.1407799304548
ПРОБА 15;77.7825509819627;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.84;4.99;1.97446633364111;3.557;2.99;2.71;0.0701326785787373;143.010170750994;0.348863075347693;0.128034046501748;91.615801346407
ПРОБА 17;77.825207523423;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.84;4.89;1.97446633364111;3.757;2.89;2.71;0.0700040011844643;142.960747477954;0.348863075347693;0.128034046501748;91.6396762223945
ПРОБА 16;77.8040936432739;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.94;4.89;1.97446633364111;3.657;2.89;2.71;0.0699905251389632;143.010958649293;0.348863075347693;0.128034046501748;91.631063151519
ПРОБА 19;79.0072245029401;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.84;4.99;1.97446633364111;3.957;2.99;2.81;0.0700667316550699;143.000212139666;0.348863075347693;0.128034046501748;92.2515229537074
ПРОБА 18;77.4099736334495;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;5.09;1.97446633364111;3.757;2.99;2.71;0.0699125731307594;143.004332975142;0.348863075347693;0.128034046501748;91.3840659058193
ПРОБА 20;74.2708433783422;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.99;1.97446633364111;4.957;2.89;2.8;0.0698474225092262;143.014735746911;0.348863075347693;0.128034046501748;89.657534762129
ПРОБА 21;78.5209209696504;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.34;4.99;1.97446633364111;3.957;2.89;2.71;0.0701554656298533;142.976621062509;0.348863075347693;0.128034046501748;92.0082429161914
ПРОБА 22;78.5926828122626;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.84;4.99;1.97446633364111;3.757;2.89;2.81;0.0700308715056136;143.061307175969;0.348863075347693;0.128034046501748;92.0410624978556
ПРОБА 23;78.3416917793226;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.34;4.89;1.97446633364111;4.057;2.89;3.01;0.0698245146335505;143.006593886325;0.348863075347693;0.128034046501748;91.8725269439054
ПРОБА 24;76.7582765116475;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.07;5.36;1.97446633364111;3.957;2.89;3.31;0.0699193034665965;143.011723707338;0.348863075347693;0.128034046501748;91.0049890002033
ПРОБА 25;76.9270342672903;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.64;4.89;1.97446633364111;3.957;2.89;2.71;0.0701814175111332;142.987821689436;0.348863075347693;0.128034046501748;91.1317540072541
ПРОБА 26;77.7976287286879;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.99;2.61;0.0701247488835423;142.972325539023;0.348863075347693;0.128034046501748;91.6352983609751
ПРОБА 27;77.4099736334495;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.44;4.79;1.97446633364111;3.857;2.39;3.61;0.0699125731307594;143.004332975142;0.348863075347693;0.128034046501748;91.3840659058193
ПРОБА 28;76.8984536833213;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.64;4.89;1.97446633364111;3.857;2.69;2.61;0.0698500666334936;143.002023843881;0.348863075347693;0.128034046501748;91.1772679187488
ПРОБА 29;76.4515173830183;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;3.29;2.81;0.0699556638051183;143.014570040314;0.348863075347693;0.128034046501748;90.8548489920754
ПРОБА 30;79.5281244939837;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.89;3.71;0.0701422758215579;142.985894293918;0.348863075347693;0.128034046501748;92.5110680393951
ПРОБА 31;77.3601423754085;2.51;5.30065521253223;3.59503321466534;4.82670199147381;9.84;4.89;1.99446633364111;3.957;2.89;2.71;0.0698819495363762;143.008294045834;0.4;0.128034046501748;91.377809092594
ПРОБА 32;77.6308936607457;2.88222490456545;5.00065521253223;3.79503321466534;4.82670199147381;9.74;4.59;1.97446633364111;3.857;2.89;1.71;0.0700192563338955;142.996943310434;0.65;0.828034046501748;91.5221793587025
ПРОБА 33;75.523076885415;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.89;5.71;0.0698878544861388;142.767690760236;0.348863075347693;0.128034046501748;90.7163542825354
ПРОБА 34;74.3362121313103;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;10.04;4.8;1.97446633364111;3.657;2.89;3.71;0.0699458607193008;142.640949002364;0.348863075347693;0.128034046501748;89.8807871981832
ПРОБА 35;78.8251655581401;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.457;2.89;2.71;0.0700663646537883;142.992019495107;0.348863075347693;0.128034046501748;92.1762320835248
ПРОБА 36;82.4329727678526;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.84;4.89;1.97446633364111;3.957;2.99;2.91;0.0701474323607001;142.982171556059;0.348863075347693;0.128034046501748;94.0764301704502
ПРОБА 37;47.6108097169045;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;7.54;4.89;1.97446633364111;8.857;2.89;2.91;0.069843520339178;143.108497963111;0.348863075347693;0.128034046501748;77.6859276892368
ПРОБА 38;77.8379402834491;2.88222490456545;5.00065521253223;3.5;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.89;2.71;0.0701000380469715;143.013799005165;0.45;0.128034046501748;91.6471277059479
ПРОБА 39;77.8728659806204;3.88222490456545;4.0;3.59503321466534;4.84;9.84;4.89;1.97446633364111;3.757;2.89;2.71;0.0700353466082114;142.99867808232;0.348863075347693;0.128034046501748;91.6321238400885
ПРОБА 40;77.0836522347083;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.84;4.89;1.97446633364111;3.857;2.89;2.71;0.0698599725477079;142.984076554157;0.548863075347693;0.128034046501748;91.204728169731
ПРОБА 41;83.6723404834679;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;8.74;4.89;1.97446633364111;3.857;2.89;2.71;0.0700542577286032;142.985387514295;0.348863075347693;0.128034046501748;94.9253454642749
ПРОБА 42;81.6633844639019;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.89;2.71;0.0701485327396043;143.000272335022;0.348863075347693;0.128034046501748;93.6627820609917
ПРОБА 43;81.6594632839888;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.89;2.71;0.0701537557056181;142.995798296162;0.348863075347693;0.128034046501748;93.6629936390411
ПРОБА 44;72.8185769936337;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.89;2.71;0.0699257682429429;143.002627333045;0.348863075347693;0.128034046501748;89.0077913465252
ПРОБА 45;66.2392911116436;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.89;2.71;0.0698770912574058;143.005060929992;0.348863075347693;0.128034046501748;85.0515249633797
ПРОБА 46;57.8935375925092;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.89;2.71;0.0698921754339456;143.003466771404;0.348863075347693;0.128034046501748;77.9550975910967
ПРОБА 47;46.2555823233188;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.89;2.71;0.0698654332002576;143.001310985925;0.348863075347693;0.128034046501748;65.4123411893558
ПРОБА 48;27.7711214074108;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.89;2.71;0.069970116425007;143.004627239327;0.348863075347693;0.128034046501748;48.0212498114796
ПРОБА 49;7.38738483111541;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;4.89;1.97446633364111;3.857;2.89;2.71;0.0698684618999441;143.011925777556;0.348863075347693;0.128034046501748;34.4420890575831
ПРОБА 50;77.4309595851343;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;10.74;4.89;1.97446633364111;2.857;2.89;2.71;0.0699623497577281;143.000300840866;0.348863075347693;0.128034046501748;91.4897627672012
ПРОБА 51;78.2564844833674;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;8.74;4.89;1.97446633364111;4.857;2.89;2.71;0.0701567708351634;143.040040572581;0.348863075347693;0.128034046501748;91.8105044997136
ПРОБА 52;78.7363928204701;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;7.74;4.89;1.97446633364111;5.857;2.89;2.71;0.0700771772719486;143.001494253915;0.348863075347693;0.128034046501748;92.0072095081767
ПРОБА 53;79.3290165555129;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;6.74;6.89;1.97446633364111;4.857;2.89;2.71;0.070109237665061;143.039205716058;0.348863075347693;0.128034046501748;92.213021284495
ПРОБА 54;79.2070066070141;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;6.74;4.89;1.97446633364111;6.857;2.89;2.71;0.0699645568134138;142.996715614574;0.348863075347693;0.128034046501748;92.1534304971943
ПРОБА 55;79.4939152314892;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;5.74;4.89;1.97446633364111;7.857;2.89;2.71;0.0701468136323459;143.067010807002;0.348863075347693;0.128034046501748;92.2790626384326
ПРОБА 56;79.8976405016006;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;4.74;4.89;1.97446633364111;8.857;2.89;2.71;0.0700786653520927;143.01656194283;0.348863075347693;0.128034046501748;92.4361706922422
ПРОБА 57;80.2332472914233;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;3.74;4.89;1.97446633364111;9.857;2.89;2.71;0.070059547776441;143.011144406464;0.348863075347693;0.128034046501748;92.5534585415627
ПРОБА 58;80.5406293929732;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;2.74;4.89;1.97446633364111;10.857;2.89;2.71;0.0700500299797842;143.095328681217;0.348863075347693;0.128034046501748;92.6498412463558
ПРОБА 59;77.8813272757217;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;3.89;1.97446633364111;3.857;3.89;2.71;0.0700264365986835;143.103725234048;0.348863075347693;0.128034046501748;91.6401909605169
ПРОБА 60;77.854098626355;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;2.89;1.97446633364111;3.857;4.89;2.71;0.0700274913464194;143.017541310322;0.348863075347693;0.128034046501748;91.5792982635617
ПРОБА 61;77.8324296953731;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;1.89;1.97446633364111;3.857;5.89;2.71;0.069989583578359;142.992031764314;0.348863075347693;0.128034046501748;91.5430880102547
ПРОБА 62;77.8004068765087;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;0.89;1.97446633364111;3.857;6.89;2.71;0.0699958939810058;143.019547773357;0.348863075347693;0.128034046501748;91.50131518839
ПРОБА 63;77.7682190741715;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;5.89;1.97446633364111;4.857;1.89;1.71;0.0700618657583646;143.119820799572;0.348863075347693;0.128034046501748;91.6866630765772
ПРОБА 64;77.7793379750543;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;3.89;1.97446633364111;2.857;3.89;3.71;0.0698985340848023;142.949126356459;0.348863075347693;0.128034046501748;91.6280738271781
ПРОБА 65;77.6588962872865;2.88222490456545;5.00065521253223;3.59503321466534;4.82670199147381;9.74;2.89;1.97446633364111;1.857;4.89;4.71;0.0700959416253809;143.15047087119;0.348863075347693;0.128034046501748;91.6082470293742
